1.397759 0.089181 4.289350 
1.339410 0.085458 4.453919 
1.277287 0.081494 4.615397 
1.210986 0.077264 4.773696 
1.139917 0.072730 4.928833 
1.063149 0.067832 5.081051 
0.979015 0.062464 5.231155 
0.883750 0.056385 5.381796 
0.755122 0.048179 5.555438 
1.810221 0.115497 2.545167 
1.780522 0.113602 2.727387 
1.748447 0.111555 2.908334 
1.713944 0.109354 3.087824 
1.676957 0.106994 3.265667 
1.637422 0.104472 3.441669 
1.595267 0.101782 3.615633 
1.550408 0.098920 3.787359 
1.502749 0.095879 3.956644 
1.452172 0.092652 4.123283 
1.398535 0.089230 4.287072 
1.341662 0.085601 4.447809 
1.281325 0.081752 4.605304 
1.217222 0.077662 4.759387 
1.148937 0.073305 4.909928 
1.075861 0.068643 5.056887 
0.997029 0.063613 5.200413 
0.910710 0.058106 5.341149 
0.812977 0.051870 5.481383 
0.680423 0.043413 5.641718 
1.773846 0.113176 2.766302 
1.741855 0.111135 2.943751 
1.707523 0.108944 3.119708 
1.670798 0.106601 3.293985 
1.631623 0.104102 3.466390 
1.589936 0.101442 3.636727 
1.545663 0.098617 3.804794 
1.498720 0.095622 3.970386 
1.449010 0.092450 4.133291 
1.396414 0.089095 4.293296 
1.340788 0.085546 4.450184 
1.281950 0.081792 4.603737 
1.219668 0.077818 4.753741 
1.153634 0.073605 4.899996 
1.083418 0.069125 5.042330 
1.008393 0.064338 5.180635 
0.927561 0.059181 5.314959 
0.839129 0.053539 5.445762 
0.739009 0.047151 5.574925 
0.602606 0.038448 5.720880 
1.733201 0.110583 2.989418 
1.698926 0.108396 3.161710 
1.662347 0.106062 3.332285 
1.623411 0.103578 3.500955 
1.582064 0.100940 3.667523 
1.538242 0.098144 3.831791 
1.491873 0.095185 3.993552 
1.442871 0.092059 4.152594 
1.391138 0.088758 4.308698 
1.336555 0.085276 4.461640 
1.278974 0.081602 4.611187 
1.218212 0.077725 4.757105 
1.154031 0.073630 4.899155 
1.086114 0.069297 5.037103 
1.014022 0.064697 5.170726 
0.937110 0.059790 5.299848 
0.854347 0.054509 5.424402 
0.763879 0.048737 5.544643 
0.661462 0.042203 5.661996 
0.521304 0.033260 5.792382 
1.687741 0.107682 3.215228 
1.651181 0.105350 3.381927 
1.612357 0.102872 3.546680 
1.571217 0.100248 3.709296 
1.527707 0.097472 3.869577 
1.481763 0.094540 4.027318 
1.433313 0.091449 4.182308 
1.382273 0.088192 4.334328 
1.328542 0.084764 4.483149 
1.272000 0.081157 4.628535 
1.212498 0.077360 4.770239 
1.149849 0.073363 4.908005 
1.083812 0.069150 5.041568 
1.014063 0.064700 5.170655 
0.940152 0.059984 5.294992 
0.861415 0.054960 5.414321 
0.776795 0.049561 5.528451 
0.684376 0.043665 5.637408 
0.579762 0.036990 5.742108 
0.435962 0.027815 5.855570 
1.636632 0.104421 3.445054 
1.597773 0.101942 3.605649 
1.556693 0.099321 3.764062 
1.513342 0.096555 3.920099 
1.467666 0.093641 4.073557 
1.419602 0.090574 4.224228 
1.369078 0.087351 4.371893 
1.316010 0.083965 4.516326 
1.260297 0.080410 4.657287 
1.201817 0.076679 4.794527 
1.140421 0.072762 4.927783 
1.075919 0.068646 5.056775 
1.008066 0.064317 5.181208 
0.936532 0.059753 5.300768 
0.860858 0.054925 5.415120 
0.780364 0.049789 5.523922 
0.693963 0.044277 5.626840 
0.599685 0.038261 5.723645 
0.492984 0.031454 5.814678 
0.345679 0.022055 5.909607 
1.578430 0.100708 3.681605 
1.537230 0.098079 3.835451 
1.493856 0.095312 3.986866 
1.448262 0.092403 4.135653 
1.400393 0.089349 4.281605 
1.350187 0.086145 4.424507 
1.297573 0.082788 4.564134 
1.242467 0.079273 4.700249 
1.184768 0.075591 4.832604 
1.124355 0.071737 4.960932 
1.061077 0.067699 5.084952 
0.994742 0.063467 5.204358 
0.925101 0.059024 5.318820 
0.851821 0.054348 5.427979 
0.774433 0.049411 5.531436 
0.692244 0.044167 5.628747 
0.604142 0.038546 5.719420 
0.508101 0.032418 5.802942 
0.399437 0.025485 5.878996 
0.248797 0.015874 5.953346 
1.509977 0.096340 3.931773 
1.466320 0.093555 4.077922 
1.420546 0.090634 4.221368 
1.372608 0.087576 4.361910 
1.322454 0.084376 4.499335 
1.270023 0.081031 4.633423 
1.215244 0.077536 4.763938 
1.158035 0.073886 4.890635 
1.098296 0.070074 5.013249 
1.035905 0.066093 5.131498 
0.970712 0.061934 5.245077 
0.902523 0.057583 5.353653 
0.831089 0.053026 5.456857 
0.756072 0.048239 5.554274 
0.676996 0.043194 5.645431 
0.593158 0.037845 5.729769 
0.503421 0.032120 5.806615 
0.405715 0.025886 5.875121 
0.295223 0.018836 5.934205 
0.141458 0.009025 5.984958 
1.413494 0.090184 4.242641 
1.366768 0.087203 4.378401 
1.318000 0.084092 4.511094 
1.267147 0.080847 4.640510 
1.214159 0.077466 4.766430 
1.158979 0.073946 4.888621 
1.101537 0.070281 5.006838 
1.041755 0.066467 5.120819 
0.979534 0.062497 5.230280 
0.914755 0.058364 5.334917 
0.847270 0.054058 5.434392 
0.776888 0.049567 5.528333 
0.703360 0.044876 5.616318 
0.626347 0.039963 5.697860 
0.545373 0.034796 5.772381 
0.459728 0.029332 5.839171 
0.368262 0.023496 5.897305 
0.268869 0.017154 5.945479 
0.156627 0.009993 5.981554 
0.000000 0.000000 6.000000 
1.995880 0.256612 0.000000 
1.994600 0.256448 0.214833 
1.990723 0.255949 0.431026 
1.984192 0.255110 0.648398 
1.974944 0.253921 0.866768 
1.962917 0.252374 1.085957 
1.948041 0.250462 1.305788 
1.930241 0.248173 1.526091 
1.909433 0.245498 1.746705 
1.885523 0.242424 1.967484 
1.858401 0.238937 2.188300 
1.827936 0.235020 2.409057 
1.793969 0.230653 2.629709 
1.756296 0.225809 2.850281 
1.714645 0.220454 3.070925 
1.668637 0.214538 3.292007 
1.617689 0.207988 3.514314 
1.560804 0.200674 3.739575 
1.495821 0.192319 3.972336 
1.411300 0.181452 4.242641 
1.994743 0.256466 0.202479 
1.991078 0.255995 0.415972 
1.984826 0.255191 0.630612 
1.975930 0.254047 0.846221 
1.964330 0.252556 1.062618 
1.949961 0.250709 1.279626 
1.932754 0.248496 1.497068 
1.912633 0.245909 1.714777 
1.889512 0.242937 1.932590 
1.863295 0.239566 2.150361 
1.833869 0.235783 2.367962 
1.801098 0.231569 2.585295 
1.764817 0.226904 2.802310 
1.724813 0.221761 3.019030 
1.680801 0.216102 3.235599 
1.632381 0.209877 3.452374 
1.578939 0.203006 3.670129 
1.519414 0.195353 3.890575 
1.451504 0.186621 4.118237 
1.362870 0.175226 4.383399 
1.991286 0.256022 0.406845 
1.985239 0.255244 0.618753 
1.976617 0.254136 0.831596 
1.965364 0.252689 1.045197 
1.951419 0.250896 1.259377 
1.934719 0.248749 1.473959 
1.915192 0.246238 1.688767 
1.892762 0.243354 1.903633 
1.867342 0.240086 2.118397 
1.838833 0.236421 2.332908 
1.807120 0.232343 2.547039 
1.772061 0.227836 2.760690 
1.733485 0.222876 2.973804 
1.691169 0.217435 3.186399 
1.644817 0.211476 3.398611 
1.594008 0.204943 3.610783 
1.538092 0.197754 3.823670 
1.475948 0.189764 4.038955 
1.405126 0.180659 4.261120 
1.312355 0.168731 4.520559 
1.985436 0.255270 0.612998 
1.977012 0.254187 0.823072 
1.966027 0.252774 1.033870 
1.952425 0.251025 1.245215 
1.936145 0.248932 1.456929 
1.917124 0.246487 1.668835 
1.895291 0.243680 1.880759 
1.870566 0.240501 2.092532 
1.842863 0.236939 2.303991 
1.812080 0.232981 2.514988 
1.778097 0.228612 2.725390 
1.740770 0.223813 2.935093 
1.699920 0.218561 3.144036 
1.655316 0.212826 3.352229 
1.606648 0.206568 3.559795 
1.553472 0.199732 3.767061 
1.495109 0.192228 3.974758 
1.430370 0.183904 4.184528 
1.356656 0.174427 4.400786 
1.259728 0.161965 4.653896 
1.977114 0.254200 0.820841 
1.966319 0.252812 1.028828 
1.952979 0.251097 1.237328 
1.937038 0.249047 1.446164 
1.918436 0.246655 1.655158 
1.897107 0.243913 1.864135 
1.872981 0.240811 2.072920 
1.845979 0.237339 2.281343 
1.816010 0.233486 2.489241 
1.782971 0.229238 2.696461 
1.746739 0.224580 2.902868 
1.707166 0.219492 3.108354 
1.664066 0.213951 3.312851 
1.617198 0.207925 3.516357 
1.566239 0.201373 3.718981 
1.510725 0.194236 3.921032 
1.449941 0.186421 4.123207 
1.382635 0.177767 4.327098 
1.306053 0.167921 4.537025 
1.204955 0.154922 4.783172 
1.966235 0.252801 1.030282 
1.953078 0.251109 1.235924 
1.937393 0.249093 1.441868 
1.919124 0.246744 1.647937 
1.898211 0.244055 1.853954 
1.874589 0.241018 2.059743 
1.848187 0.237623 2.265129 
1.818923 0.233861 2.469940 
1.786708 0.229719 2.674011 
1.751434 0.225184 2.877187 
1.712976 0.220239 3.079329 
1.671181 0.214866 3.280321 
1.625856 0.209038 3.480088 
1.576752 0.202725 3.678616 
1.523531 0.195882 3.875997 
1.465709 0.188448 4.072513 
1.402536 0.180326 4.268826 
1.332694 0.171346 4.466463 
1.253272 0.161135 4.669622 
1.147999 0.147599 4.908143 
1.952705 0.251061 1.241236 
1.937195 0.249067 1.444271 
1.919175 0.246750 1.647395 
1.898591 0.244104 1.850434 
1.875382 0.241120 2.053210 
1.849483 0.237790 2.255546 
1.820822 0.234105 2.457265 
1.789317 0.230054 2.658196 
1.754876 0.225626 2.858170 
1.717391 0.220807 3.057028 
1.676731 0.215579 3.254626 
1.632739 0.209923 3.450841 
1.585217 0.203813 3.645587 
1.533906 0.197216 3.838837 
1.478455 0.190087 4.030663 
1.418358 0.182360 4.221317 
1.352830 0.173935 4.411416 
1.280487 0.164634 4.602412 
1.198260 0.154062 4.798350 
1.088811 0.139990 5.028550 
1.936420 0.248968 1.453632 
1.918566 0.246672 1.653789 
1.898225 0.244057 1.853825 
1.875339 0.241114 2.053563 
1.849850 0.237837 2.252826 
1.821691 0.234217 2.451436 
1.790791 0.230244 2.649216 
1.757065 0.225908 2.845991 
1.720422 0.221196 3.041589 
1.680748 0.216096 3.235847 
1.637913 0.210588 3.428614 
1.591753 0.204653 3.619760 
1.542064 0.198265 3.809186 
1.488578 0.191388 3.996848 
1.430931 0.183976 4.182796 
1.368595 0.175962 4.367250 
1.300750 0.167239 4.550771 
1.225946 0.157621 4.734724 
1.140952 0.146693 4.922971 
1.027337 0.132086 5.144119 
1.917261 0.246504 1.667413 
1.897077 0.243909 1.864415 
1.874426 0.240997 2.061084 
1.849254 0.237761 2.257243 
1.821501 0.234192 2.452714 
1.791101 0.230284 2.647318 
1.757981 0.226026 2.840876 
1.722058 0.221407 3.033209 
1.683235 0.216415 3.224143 
1.641400 0.211037 3.413509 
1.596417 0.205253 3.601150 
1.548120 0.199043 3.786923 
1.496296 0.192380 3.970718 
1.440670 0.185229 4.152473 
1.380863 0.177539 4.332210 
1.316327 0.169242 4.510110 
1.246207 0.160226 4.686677 
1.168986 0.150298 4.863169 
1.081270 0.139020 5.043234 
0.963505 0.123879 5.254560 
1.895095 0.243654 1.882545 
1.872591 0.240761 2.076105 
1.847645 0.237554 2.269120 
1.820202 0.234025 2.461412 
1.790203 0.230168 2.652802 
1.757582 0.225974 2.843109 
1.722264 0.221433 3.032151 
1.684166 0.216535 3.219748 
1.643190 0.211267 3.405719 
1.599221 0.205614 3.589891 
1.552120 0.199558 3.772095 
1.501717 0.193077 3.952181 
1.447794 0.186144 4.130022 
1.390064 0.178722 4.305535 
1.328137 0.170760 4.478712 
1.261444 0.162185 4.649692 
1.189095 0.152883 4.818909 
1.109505 0.142650 4.987505 
1.019117 0.131029 5.158874 
0.897228 0.115358 5.359561 
1.869761 0.240397 2.099027 
1.844950 0.237207 2.288848 
1.817723 0.233707 2.477910 
1.788026 0.229889 2.666035 
1.755800 0.225745 2.853042 
1.720977 0.221268 3.038749 
1.683484 0.216447 3.222970 
1.643235 0.211273 3.405521 
1.600132 0.205731 3.586217 
1.554059 0.199807 3.764876 
1.504872 0.193483 3.941321 
1.452397 0.186736 4.115389 
1.396410 0.179538 4.286937 
1.336617 0.171850 4.455856 
1.272612 0.163621 4.622108 
1.203809 0.154775 4.785781 
1.129279 0.145193 4.947234 
1.047374 0.134662 5.107472 
0.954370 0.122704 5.269603 
0.828395 0.106508 5.458785 
1.841071 0.236708 2.316907 
1.813965 0.233223 2.502677 
1.784471 0.229431 2.687474 
1.752536 0.225325 2.871117 
1.718100 0.220898 3.053425 
1.681096 0.216140 3.234211 
1.641451 0.211043 3.413289 
1.599077 0.205595 3.590469 
1.553876 0.199783 3.765559 
1.505727 0.193593 3.938369 
1.454487 0.187005 4.108714 
1.399976 0.179996 4.276414 
1.341964 0.172538 4.441308 
1.280149 0.164590 4.603262 
1.214113 0.156100 4.762200 
1.143247 0.146988 4.918157 
1.066591 0.137133 5.071404 
0.982429 0.126312 5.222797 
0.886873 0.114026 5.375114 
0.756858 0.097310 5.551863 
1.808789 0.232558 2.536307 
1.779399 0.228779 2.717697 
1.747652 0.224698 2.897895 
1.713495 0.220306 3.076723 
1.676867 0.215597 3.253994 
1.637703 0.210561 3.429521 
1.595927 0.205190 3.603112 
1.551454 0.199472 3.774572 
1.504181 0.193394 3.943703 
1.453989 0.186941 4.110307 
1.400729 0.180093 4.274184 
1.344218 0.172828 4.435142 
1.284222 0.165114 4.592996 
1.220429 0.156912 4.747586 
1.152409 0.148167 4.898793 
1.079535 0.138797 5.046593 
1.000811 0.128675 5.191161 
0.914455 0.117572 5.333184 
0.816418 0.104968 5.475067 
0.682425 0.087740 5.638381 
1.772617 0.227907 2.757462 
1.740952 0.223836 2.934117 
1.706963 0.219466 3.109361 
1.670596 0.214790 3.283012 
1.631793 0.209801 3.454884 
1.590488 0.204491 3.624784 
1.546604 0.198849 3.792516 
1.500055 0.192864 3.957880 
1.450740 0.186523 4.120669 
1.398534 0.179811 4.280676 
1.343288 0.172708 4.437688 
1.284816 0.165190 4.591495 
1.222877 0.157227 4.741889 
1.157153 0.148776 4.888678 
1.087200 0.139782 5.031700 
1.012372 0.130162 5.170861 
0.931642 0.119782 5.306233 
0.843163 0.108406 5.438312 
0.742724 0.095493 5.569088 
0.604828 0.077763 5.717870 
1.732155 0.222705 2.980796 
1.698220 0.218342 3.152327 
1.661996 0.213685 3.322224 
1.623431 0.208726 3.490304 
1.582466 0.203459 3.656375 
1.539034 0.197875 3.820243 
1.493062 0.191965 3.981706 
1.444461 0.185716 4.140555 
1.393127 0.179116 4.296578 
1.338938 0.172149 4.449554 
1.281740 0.164795 4.599258 
1.221344 0.157030 4.745459 
1.157505 0.148822 4.887925 
1.089896 0.140129 5.026427 
1.018063 0.130893 5.160754 
0.941341 0.121029 5.290740 
0.858672 0.110400 5.416338 
0.768146 0.098761 5.537835 
0.665392 0.085550 5.656750 
0.523686 0.067331 5.789782 
1.686843 0.216879 3.207057 
1.650635 0.212224 3.373027 
1.612176 0.207279 3.537136 
1.571415 0.202039 3.699195 
1.528294 0.196494 3.859012 
1.482748 0.190638 4.016386 
1.434700 0.184461 4.171110 
1.384064 0.177951 4.322969 
1.330735 0.171094 4.471739 
1.274587 0.163875 4.617187 
1.215469 0.156274 4.759073 
1.153185 0.148266 4.897144 
1.087486 0.139819 5.031141 
1.018040 0.130890 5.160796 
0.944381 0.121420 5.285842 
0.865828 0.111320 5.406033 
0.781291 0.100451 5.521191 
0.688800 0.088560 5.631371 
0.583829 0.075063 5.737562 
0.438425 0.056369 5.853452 
1.635821 0.210319 3.437629 
1.597322 0.205369 3.597524 
1.556615 0.200136 3.755321 
1.513649 0.194612 3.910829 
1.468367 0.188790 4.063851 
1.420704 0.182661 4.214182 
1.370585 0.176218 4.361606 
1.317921 0.169447 4.505902 
1.262609 0.162335 4.646834 
1.204523 0.154867 4.784157 
1.143507 0.147022 4.917611 
1.079365 0.138775 5.046920 
1.011845 0.130094 5.171794 
0.940606 0.120935 5.291922 
0.865175 0.111236 5.406978 
0.784853 0.100909 5.516624 
0.698523 0.089810 5.620538 
0.604157 0.077677 5.718512 
0.497077 0.063910 5.810941 
0.348112 0.044757 5.908033 
1.577600 0.202834 3.675328 
1.536764 0.197583 3.828495 
1.493767 0.192055 3.979314 
1.448560 0.186243 4.127591 
1.401086 0.180139 4.273125 
1.351281 0.173736 4.415704 
1.299070 0.167023 4.555105 
1.244366 0.159990 4.691096 
1.187065 0.152622 4.823431 
1.127039 0.144905 4.951848 
1.064134 0.136817 5.076066 
0.998151 0.128333 5.195786 
0.928834 0.119421 5.310679 
0.855838 0.110036 5.420390 
0.778682 0.100116 5.524522 
0.696651 0.089569 5.622637 
0.608604 0.078249 5.714249 
0.512457 0.065887 5.798855 
0.403392 0.051864 5.876174 
0.251033 0.032276 5.952352 
1.508920 0.194004 3.927309 
1.465627 0.188437 4.072782 
1.420227 0.182600 4.215635 
1.372672 0.176486 4.355669 
1.322908 0.170088 4.492675 
1.270872 0.163397 4.626435 
1.216489 0.156405 4.756717 
1.159673 0.149100 4.883278 
1.100321 0.141470 5.005857 
1.038308 0.133496 5.124174 
0.973475 0.125161 5.237926 
0.905625 0.116437 5.346782 
0.834500 0.107293 5.450375 
0.759751 0.097682 5.548291 
0.680890 0.087543 5.640058 
0.597192 0.076782 5.725119 
0.507491 0.065249 5.802801 
0.409657 0.052670 5.872256 
0.298739 0.038409 5.932409 
0.143199 0.018411 5.984537 
1.411300 0.181452 4.242641 
1.364912 0.175488 4.377652 
1.316493 0.169263 4.509673 
1.265997 0.162771 4.638496 
1.213372 0.156005 4.763905 
1.158558 0.148957 4.885670 
1.101483 0.141619 5.003549 
1.042064 0.133979 5.117279 
0.980199 0.126025 5.226581 
0.915766 0.117741 5.331149 
0.848610 0.109107 5.430650 
0.778535 0.100097 5.524709 
0.705282 0.090679 5.612904 
0.628505 0.080808 5.694747 
0.547713 0.070420 5.769657 
0.462175 0.059422 5.836918 
0.370712 0.047663 5.895595 
0.271159 0.034863 5.944369 
0.158458 0.020373 5.981061 
0.000000 0.000000 6.000000 
1.990608 0.387196 0.000000 
1.989344 0.386950 0.213743 
1.985516 0.386205 0.428895 
1.979062 0.384950 0.645284 
1.969922 0.383172 0.862735 
1.958029 0.380859 1.081076 
1.943312 0.377996 1.300140 
1.925693 0.374569 1.519766 
1.905085 0.370561 1.739801 
1.881390 0.365952 1.960107 
1.854495 0.360720 2.180569 
1.824262 0.354840 2.401104 
1.790527 0.348278 2.621676 
1.753078 0.340993 2.842331 
1.711632 0.332932 3.063241 
1.665794 0.324016 3.284805 
1.614962 0.314128 3.507858 
1.558096 0.303067 3.734216 
1.492953 0.290396 3.968638 
1.407572 0.273789 4.242641 
1.989487 0.386978 0.201336 
1.985870 0.386274 0.413743 
1.979697 0.385073 0.627350 
1.970910 0.383364 0.841985 
1.959447 0.381135 1.057476 
1.945242 0.378372 1.273653 
1.928222 0.375061 1.490348 
1.908309 0.371188 1.707400 
1.885414 0.366734 1.924658 
1.859438 0.361682 2.141982 
1.830262 0.356007 2.359256 
1.797748 0.349682 2.576395 
1.761720 0.342675 2.793361 
1.721960 0.334941 3.010193 
1.678172 0.326423 3.227058 
1.629940 0.317042 3.444343 
1.576627 0.306672 3.662869 
1.517133 0.295100 3.884433 
1.449067 0.281860 4.113768 
1.359547 0.264447 4.382618 
1.986077 0.386314 0.404605 
1.980109 0.385154 0.615433 
1.971597 0.383498 0.827254 
1.960483 0.381336 1.039896 
1.946704 0.378656 1.253187 
1.930195 0.375445 1.466957 
1.910883 0.371688 1.681040 
1.888688 0.367371 1.895275 
1.863520 0.362476 2.109508 
1.835276 0.356982 2.323602 
1.803836 0.350867 2.537436 
1.769055 0.344101 2.750923 
1.730754 0.336651 2.964019 
1.688702 0.328472 3.176759 
1.642592 0.319503 3.389298 
1.591986 0.309659 3.602010 
1.536214 0.298811 3.815696 
1.474111 0.286731 4.032121 
1.403136 0.272926 4.255970 
1.309450 0.254703 4.519082 
1.980303 0.385191 0.609712 
1.971989 0.383574 0.818718 
1.961144 0.381465 1.028508 
1.947710 0.378852 1.238911 
1.931625 0.375723 1.449756 
1.912823 0.372066 1.660874 
1.891230 0.367866 1.872098 
1.866766 0.363107 2.083266 
1.839339 0.357772 2.294226 
1.808845 0.351841 2.504835 
1.775158 0.345288 2.714972 
1.738130 0.338086 2.924545 
1.697575 0.330197 3.133504 
1.653253 0.321576 3.341875 
1.604842 0.312160 3.549801 
